0	18	306	7	3	82	2	0	0	0	0	0	3	0	27	2	1
0	18	193	6	1	33	2	0	0	0	0	0	0	0	0	0	0
1	53	1436	32	27	0	0	0	0	0	0	0	0	0	0	0	0
1	50	1410	34	30	2	1	5	0	0	1	1	3	0	48	0	0
1	55	1570	46	23	53	1	5	0	0	1	1	3	0	48	0	0
0	23	415	21	11	0	0	5	0	0	1	1	3	0	48	0	0
0	114	1108	24	15	84	6	6	0	0	1	1	3	0	50	0	0
1	500	6990	227	121	992	16	5	0	0	1	1	6	0	60	0	0
1	18	232	1	1	0	0	5	0	0	1	1	3	0	48	0	0
1	19	223	1	1	0	0	5	0	0	1	1	3	0	48	0	0
1	134	1175	36	9	73	4	5	0	0	1	1	3	0	48	0	0
0	127	238	4	1	33	2	0	0	0	0	0	0	0	0	0	0
0	22	221	7	1	33	2	0	0	0	0	0	0	0	0	0	0
0	36	1578	59	16	0	0	0	0	0	0	0	0	0	0	0	0
0	20	239	10	6	0	0	0	0	0	0	0	9	0	36	1	1
0	20	239	10	6	0	0	0	0	0	0	0	9	0	36	1	1
0	89	292	9	5	0	0	0	0	0	0	0	0	0	0	1	1
1	435	1517	115	38	55	2	0	0	0	0	0	0	0	0	0	0
0	80	794	59	35	0	0	5	6	3	1	1	19	0	80	1	1
0	1554	12642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	18	314	11	7	9	2	0	0	0	0	0	0	0	0	0	0
0	301	3859	27	19	81	9	2	0	0	0	0	0	0	4	0	0
0	46	274	3	2	42	3	0	0	0	0	0	0	0	0	0	0
1	71	1850	70	31	5	4	0	0	0	0	0	0	0	0	0	0
0	167	1330	16	13	0	0	0	0	0	0	0	0	0	0	0	0
1	50	572	17	7	25	1	0	0	0	0	0	4	0	23	0	0
0	173	2815	144	54	11	10	0	0	0	0	0	4	0	23	0	0
0	36	443	31	12	0	0	0	0	0	0	0	0	0	0	0	0
1	112	2527	34	27	66	1	1	0	0	0	0	0	0	2	0	0
1	79	1426	45	38	6	2	0	0	0	0	0	0	0	0	0	0
0	195	1716	14	4	140	6	5	0	0	1	1	3	0	48	0	0
0	108	773	17	8	86	7	5	0	0	1	1	3	0	48	0	0
0	151	1061	26	12	16	2	0	0	0	0	0	0	0	0	1	1
0	102	695	17	11	9	2	0	0	0	0	0	0	0	0	2	2
0	12	203	11	5	0	0	0	0	0	0	0	0	0	0	0	0
0	49	661	18	12	11	2	0	0	0	0	0	0	0	0	0	0
1	291	3800	107	22	19	1	0	0	0	0	0	0	0	0	0	0
0	28	373	14	9	0	0	6	0	0	1	1	3	0	50	0	0
0	26	246	39	17	0	0	5	0	0	1	1	3	0	48	0	0
1	34	1193	18	14	15	1	5	0	0	1	1	3	0	48	0	0
0	39	548	24	16	4	2	5	0	0	1	1	3	0	48	0	0
0	34	494	14	12	11	1	0	0	0	0	0	0	0	0	0	0
0	34	495	14	12	11	1	0	0	0	0	0	0	0	0	0	0
0	49	551	15	9	10	2	5	0	0	1	1	3	0	48	0	0
0	7	89	12	8	0	0	0	0	0	0	0	0	1	3	0	0
0	8	178	7	2	0	0	0	0	0	0	0	0	0	0	0	0
0	155	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	11	230	8	6	0	0	0	0	0	0	0	3	0	6	0	0
0	23	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	47	824	13	10	29	3	5	0	0	1	1	3	0	48	0	0
1	79	365	88	9	10	4	0	0	0	0	0	0	0	0	0	0
1	62	412	80	5	0	0	5	0	0	1	1	3	0	48	0	0
0	14	280	15	8	0	0	0	0	0	0	0	0	0	0	0	0
1	189	718	69	15	0	0	5	0	0	1	1	3	0	48	0	0
1	218	776	127	15	0	0	5	0	0	1	1	3	0	48	0	0
0	30	348	15	7	31	2	5	0	0	1	1	3	0	48	0	0
0	30	322	15	7	31	2	5	0	0	1	1	3	0	48	0	0
0	52	976	38	24	9	2	5	0	0	1	1	3	0	48	0	0
0	40	469	23	4	52	2	0	0	0	0	0	0	0	0	0	0
0	12	160	4	1	33	2	0	0	0	0	0	0	0	0	0	0
0	44	203	33	2	46	2	0	0	0	0	0	0	0	0	0	0
0	28	285	10	3	52	2	5	0	0	1	1	3	0	48	0	0
0	17	333	33	13	0	0	0	0	0	0	0	0	0	0	0	0
0	29	358	52	13	0	0	5	0	0	1	1	3	0	48	0	0
1	48	1470	0	0	4	4	0	0	0	0	0	0	0	0	0	0
0	70	813	31	20	5	1	5	0	0	1	1	3	0	48	0	0
1	107	1273	55	13	0	0	6	0	0	1	1	4	0	54	0	0
0	14	380	12	10	11	1	0	0	0	0	0	0	0	0	0	0
0	695	5543	9	7	0	0	0	0	0	0	0	1	0	4	1	1
0	64	507	14	11	16	2	0	0	0	0	0	0	0	0	0	0
0	100	976	10	8	82	4	5	0	0	1	1	3	0	48	0	0
0	11	329	5	3	7	1	0	0	0	0	0	0	0	0	0	0
0	28	1176	24	22	0	0	5	0	0	1	1	3	0	48	0	0
0	13	121	14	7	1	1	0	0	0	0	0	0	0	0	0	0
0	20	232	36	14	0	0	5	0	0	1	1	3	0	48	0	0
0	72	1188	0	0	18	1	0	0	0	0	0	0	0	0	0	0
0	4	150	3	2	0	0	0	0	0	0	0	0	0	0	0	0
1	51	615	25	4	0	0	1	0	0	0	0	13	0	139	0	0
1	26	332	15	14	11	1	5	0	0	1	1	3	0	48	0	0
1	55	969	47	18	26	3	6	0	0	1	1	3	0	50	1	1
1	217	5412	48	34	238	7	5	0	0	1	1	3	0	48	0	0
1	67	1163	40	14	76	1	5	0	0	1	1	3	0	48	0	0
1	25	727	24	14	0	0	0	0	0	0	0	0	0	0	0	0
0	18	214	4	4	77	3	5	0	0	1	1	3	0	48	0	0
1	546	5133	19	15	0	0	1	0	0	0	0	1	0	33	1	1
1	125	1264	47	26	38	8	5	1	1	1	1	3	0	48	0	0
1	72	1157	40	14	76	1	11	0	0	1	1	3	17	153	0	0
1	63	1660	46	23	53	1	11	0	0	1	1	3	17	153	0	0
1	76	1296	32	11	0	0	7	0	0	1	1	3	0	52	0	0
1	79	399	134	64	0	0	0	0	0	0	0	0	0	0	0	0
0	34	377	33	17	27	2	5	0	0	1	1	3	0	48	0	0
0	75	334	4	3	46	10	70	4	2	1	1	4	0	87	0	0
1	37	351	43	16	0	0	5	0	0	1	1	6	0	64	0	0
1	318	2371	48	22	1	1	7	0	0	1	1	3	0	52	0	0
1	203	2323	45	22	1	1	7	0	0	1	1	3	0	52	0	0
1	67	278	0	0	2	2	2	0	0	0	0	1	0	6	0	0
0	23	518	25	16	9	2	0	0	0	0	0	0	0	0	0	0
0	51	270	17	6	0	0	6	0	0	0	0	0	17	105	0	0
0	51	964	49	28	46	5	0	0	0	0	0	0	0	0	0	0
1	259	4298	78	49	4	2	1	0	0	0	0	0	0	2	0	0
1	50	300	59	6	0	0	5	0	0	1	1	3	0	48	0	0
0	888	1777	89	9	2	2	0	0	0	0	0	0	0	0	0	0
0	246	755	51	8	1	1	0	0	0	0	0	0	0	0	0	0
0	43	654	35	26	0	0	5	0	0	1	1	3	0	48	0	0
0	127	2294	28	17	32	7	4	0	0	0	0	0	0	8	1	1
0	134	1935	22	17	32	5	2	0	0	0	0	0	0	4	1	1
0	8	97	6	6	1	1	0	0	0	0	0	0	0	0	0	0
0	4	159	0	0	0	0	21	0	0	0	0	9	0	2886	0	0
0	30	355	16	10	12	2	5	0	0	1	1	3	0	48	0	0
0	128	1922	18	15	85	11	23	0	0	0	0	9	0	2890	0	0
1	214	793	131	28	15	3	5	0	0	1	1	43	0	128	0	0
0	139	491	7	6	0	0	0	0	0	0	0	0	0	0	0	0
0	103	491	7	6	0	0	0	0	0	0	0	0	0	0	0	0
0	2	52	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0	35	815	36	23	0	0	5	0	0	1	1	3	0	48	0	0
0	96	1045	50	38	0	0	5	0	0	1	1	3	0	48	0	0
0	11	197	12	11	0	0	0	0	0	0	0	0	0	0	0	0
0	14	429	22	18	0	0	0	0	0	0	0	0	0	0	0	0
0	22	95	16	7	61	3	0	0	0	0	0	0	0	0	0	0
0	46	377	15	11	86	6	6	0	0	1	1	3	0	50	0	0
0	17	256	17	7	0	0	2	0	0	0	0	1	0	190	0	0
0	16	264	4	3	1	1	6	0	0	0	0	0	17	105	0	0
0	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	209	1622	169	39	1	1	5	0	0	1	1	3	0	48	0	0
1	24	386	36	12	0	0	5	0	0	1	1	3	0	48	0	0
1	344	4110	65	16	87	14	2	0	0	0	0	0	0	4	0	0
1	82	314	34	10	0	0	0	0	0	1	1	3	0	61	0	0
1	123	1047	34	5	26	1	0	0	0	0	0	0	0	0	0	0
0	26	335	21	11	0	0	5	0	0	1	1	3	0	48	0	0
0	15	79	20	4	0	0	0	0	0	0	0	0	0	0	0	0
0	158	774	7	4	10	2	0	0	0	0	0	1	0	6	0	0
1	2763	5793	59	16	0	0	5	0	0	0	0	6	0	155	0	0
0	17	69	10	6	1	1	5	0	0	1	1	3	0	48	0	0
1	1944	4196	125	34	0	0	2	0	0	0	0	0	0	4	0	0
0	1064	2053	33	10	65	13	0	0	0	0	0	3	0	6	0	0
0	36	1055	44	7	0	0	0	0	0	0	0	0	0	0	0	0
0	42	881	5	2	34	5	0	0	0	0	0	0	0	0	0	0
0	357	2184	156	62	18	9	0	0	0	0	0	0	0	0	0	0
0	49	1058	48	5	2	2	0	0	0	0	0	0	0	0	0	0
0	213	3260	99	15	0	0	70	0	0	0	0	0	0	140	0	0
0	184	2291	34	5	5	5	103	0	0	0	0	0	0	206	0	0
0	54	719	11	6	28	7	0	0	0	0	0	0	0	0	0	0
1	516	4530	79	21	135	18	2	0	0	0	0	3	0	16	0	0
1	171	4310	99	33	103	7	5	0	0	0	0	1	0	14	0	0
0	87	1659	19	8	0	0	0	0	0	0	0	104	0	1560	0	0
0	181	2076	84	19	14	4	0	0	0	0	0	0	0	0	0	0
0	23	421	29	10	0	0	0	0	0	0	0	0	0	0	0	0
1	56	1010	24	15	0	0	0	0	0	0	0	0	0	0	0	0
1	60	879	22	17	4	2	0	0	0	0	0	0	0	0	0	0
1	160	1211	26	19	11	2	0	0	0	0	0	0	0	0	0	0
1	57	1011	30	17	11	2	0	0	0	0	0	0	0	0	0	0
1	39	568	25	15	12	2	5	0	0	1	1	3	0	48	0	0
1	46	861	25	16	16	2	0	0	0	0	0	0	0	0	0	0
0	6	185	4	2	0	0	0	0	0	0	0	0	0	0	0	0
0	49	925	7	6	38	4	0	0	0	0	0	0	0	0	1	1
0	68	848	7	4	0	0	0	0	0	0	0	0	0	0	1	1
